PULocationID,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0
1.0,0.0,3.2097370983446982,3.767943548387097,2.9386368665634115,4.5474537037037,6.93738317757009,5.1416517055655255,2.5703441621100036,5.292520491803262,5.582419659735354,8.968,5.872881355932203,5.558225806451618,7.434593572778835,10.233644859813081,7.151834862385325,7.698305084745763,3.249605055292259,9.06691729323308,10.174860335195524,6.812918660287086,7.314849624060146,8.553599999999996,7.411869107043797,10.923012552301246,6.780472103004296,10.869047619047615,11.735616438356162,11.336633663366328,8.321343873517783,13.628484848484847,8.23233082706767,11.736206896551716,9.419058295964135,12.189300411522629,10.370731707317075,10.943478260869565,9.853714285714286,11.299230769230771,9.877508090614894,9.199557522123893,10.459390862944163,13.16371681415929,9.484615384615367,11.482673267326728,12.34,12.66120689655172,11.645588235294117,11.536526946107792,15.236363636363636,12.099481865284972,13.774999999999999,13.151891891891898,13.20950226244344,12.99666666666667,13.19175257731959,13.929333333333334,12.17372013651877,15.303030303030294,13.297402597402598,15.923529411764708,14.897826086956519,13.768421052631581,13.911711711711716,15.146753246753244,16.317647058823532,14.835789473684212,15.070629370629376,14.921999999999999,15.742553191489366,13.07,16.242268041237114,16.95,15.774418604651164,17.999999999999996,16.91111111111111,16.44533333333333,18.394444444444446,17.953125,18.133333333333333,17.081481481481482,17.917054263565888,19.092156862745096,17.312195121951216,15.318604651162788,18.275000000000002,18.65,23.4125,19.239146230699355,21.74
2.0,3.5556457564575634,0.0,2.1887201735357906,5.8107588463898665,2.1203898050974517,10.056726457399103,2.8676940639269404,3.9071594298972463,3.1561627711451195,3.1231683927886538,11.886852589641437,4.095140186915887,4.20390243902439,5.009280936454845,12.356701030927837,5.393421052631577,6.97073732718894,5.378726968174208,12.661206896551725,13.729166666666664,6.078507462686567,6.847218934911243,7.736046511627902,6.88264136022146,12.421111111111113,4.5738317757009295,9.943103448275863,14.257198443579762,12.773841059602645,6.302599814298985,14.056707317073167,7.048623853211007,14.19401197604791,8.972330654420203,13.053999999999997,9.685140562248998,11.26222222222222,8.342535211267599,10.699047619047631,9.59885361552028,7.1627962085308035,10.032571428571428,15.35443786982248,7.170488807674794,10.71948424068768,12.199999999999998,11.302234636871507,11.317829457364342,10.88033333333334,16.841379310344827,14.483060109289616,12.304098360655725,15.943034055727558,12.233232628398792,12.347586206896557,12.560309278350513,12.804761904761909,9.181512605042027,15.654978354978343,12.676543209876549,17.3375,13.598550724637677,11.786781609195403,12.73967391304348,13.536666666666665,17.572413793103447,14.436931818181817,14.743296089385478,14.154545454545454,13.589887640449431,16.512698412698406,14.115625000000007,15.857142857142858,14.948958333333337,17.340579710144926,19.019230769230774,15.644036697247698,20.306153846153844,16.791111111111118,16.466141732283454,15.3253164556962,20.031000000000006,20.092156862745096,15.889873417721526,12.27333333333333,16.331249999999997,17.346153846153847,21.71,18.17260213143872,17.2
3.0,3.7783475783475784,1.9637640449438205,0.0,6.156907216494844,1.7851485148514856,10.858620689655174,1.735907335907335,3.7780645161290307,2.5302816901408387,2.0959999999999983,12.85813953488372,3.1965944272445843,3.1873747494989937,3.7212809917355405,12.094594594594595,4.311860465116283,5.641493775933606,5.1178571428571455,11.767500000000002,12.264705882352938,5.116666666666667,5.527881040892194,6.386111111111112,5.483667621776519,10.811999999999998,3.963513513513514,9.155395683453238,14.323076923076927,11.3045045045045,5.174344023323614,13.573214285714284,5.916770186335404,13.347999999999997,7.551798561151079,11.607777777777779,8.41851851851852,10.218181818181819,7.173880597014926,9.175409836065572,8.122391857506363,6.475316455696205,8.456428571428573,14.737142857142857,6.550802139037438,9.659375,11.030851063829786,9.788235294117642,10.645454545454545,9.453982300884958,14.390476190476196,12.391000000000004,10.711382113821138,16.348437499999996,10.985964912280707,10.28076923076923,10.819565217391306,11.467088607594937,9.088209606986899,14.359375000000004,11.1468085106383,15.125,11.915116279069768,11.330612244897958,10.952777777777774,13.346938775510202,15.583333333333334,12.289130434782605,12.901941747572817,12.215789473684211,13.010344827586206,16.276190476190475,13.911764705882351,19.4,13.173913043478258,14.933333333333332,17.906249999999996,13.942857142857147,19.5027027027027,13.954545454545457,15.311363636363637,13.683999999999996,18.895238095238092,18.357142857142858,14.300000000000002,10.625000000000002,15.9,15.72857142857143,17.174999999999997,15.625490196078436,15.7
4.0,3.017526377491207,5.258548832538298,5.721804511278191,0.0,7.01300639658849,4.410621177985183,7.488210526315801,3.7561121964833983,7.485643450184578,7.6154110898661465,7.133198380566803,7.780000000000007,7.091770756796494,9.166260162601628,7.985582822085883,7.885071350164656,7.761636363636355,3.2362146050670697,7.249770290964778,8.498418491484193,6.572869955156957,7.324309392265195,8.245852895148678,7.399770033610479,7.475690115761353,9.319155844155855,9.053777777777782,8.757469077069445,8.334965034965036,10.122502744237101,11.12750865051903,8.04032258064516,10.563072776280332,8.8362084456424,9.872818455366092,9.605015673981192,7.257676348547714,10.101123595505621,9.77359009628611,9.201042183622826,11.331043956043969,11.020552677029345,10.949999999999989,11.497713576745946,11.077049180327876,9.904109589041099,10.95224215246636,10.639926739926747,10.605063291139247,17.571111111111115,10.678549382716051,12.654666666666662,11.149345549738216,12.380819672131148,12.836666666666664,12.438211382113824,11.860487804878039,13.428070175438599,13.571198568873,13.015196078431382,15.62340425531915,14.554166666666667,15.633067729083661,13.440601503759396,15.514367816091957,14.426760563380284,13.58115384615386,13.113141025641031,14.841605839416053,17.38735632183908,11.278193146417438,17.186695278969964,16.24375,16.081176470588236,16.16551724137931,17.136923076923082,16.325641025641023,16.081496062992123,17.027678571428574,16.509523809523806,17.471052631578942,17.106859205776168,18.72692307692307,17.895833333333332,17.30649350649351,17.87777777777778,21.095454545454544,20.357142857142858,19.6032056990205,20.762500000000003
5.0,4.1281800391389485,1.8603585657370532,1.7933333333333337,6.987708333333336,0.0,11.122972972972978,1.8020114942528749,3.869142857142858,1.9704999999999973,1.9897654584221753,12.983720930232554,2.9286549707602325,3.1378600823045235,3.4362962962962946,12.525000000000002,3.7471631205673734,6.631645569620257,6.230208333333334,12.78076923076923,13.592307692307688,4.459090909090909,5.893413173652697,6.693203883495144,6.298594377510042,12.56388888888889,3.269668246445495,9.48021978021978,14.884337349397589,12.898076923076925,5.069172932330828,15.678048780487806,5.624528301886791,14.485185185185186,7.618831168831167,12.976530612244892,9.094736842105267,10.483333333333333,7.0879518072289125,10.12058823529412,8.454597701149424,5.555140186915885,8.288764044943825,16.138709677419357,5.962605042016805,9.958163265306121,11.548148148148153,11.209523809523809,10.366666666666667,9.968888888888891,16.753333333333334,15.469999999999997,10.547945205479452,16.73384615384615,11.157777777777778,11.7875,11.877049180327868,12.507692307692306,8.003910614525141,15.211428571428574,10.137037037037034,14.533333333333331,12.416129032258068,10.118367346938776,12.187878787878788,11.0,17.32857142857143,13.603333333333335,14.256451612903223,13.76875,10.894594594594594,17.580000000000005,12.316666666666665,13.066666666666668,13.671428571428574,16.353846153846153,19.01333333333333,14.721428571428572,20.68421052631579,15.55,16.03863636363636,14.380645161290321,19.2875,19.514285714285712,15.953846153846152,9.498214285714287,18.333333333333332,15.0,0.0,16.919047619047625,0.0
6.0,6.730177514792904,9.358358662613977,10.059999999999999,3.9220107719928197,10.866666666666667,0.0,11.725128205128204,8.292361111111111,11.929399796541194,12.221120689655171,3.504664179104475,11.353968253968258,11.55656565656566,13.491666666666672,4.5771428571428565,11.395151515151511,8.567479674796745,6.937130801687769,4.085365853658537,4.8040733197556,10.312820512820513,9.899999999999997,9.046296296296303,8.99493087557604,5.1768370607028755,13.736999999999998,6.505439330543935,5.019220607661822,5.91148036253777,12.55632911392405,6.302216066481998,10.051020408163264,6.128846153846155,9.186705202312135,6.345045045045045,9.527522935779816,5.096086956521741,12.643529411764709,7.305792682926834,8.698630136986305,14.585483870967739,11.51769230769231,7.409589041095889,15.645051698670633,10.482499999999998,7.608713692946065,7.999999999999997,8.758181818181816,9.855084745762708,10.225581395348838,7.575232198142414,12.20253164556962,7.487534626038777,11.643103448275856,16.684210526315784,9.847272727272726,8.749367088607599,14.4719298245614,10.11164021164021,12.960344827586205,10.93030303030303,12.852380952380953,16.05483870967742,11.622077922077922,14.236363636363635,9.957575757575759,10.169014084507047,9.242600896860981,14.161111111111111,17.648275862068967,7.524117647058826,17.162000000000006,13.5,13.119696969696967,12.566666666666666,11.93030303030303,12.494871794871798,12.372972972972974,13.339999999999998,13.52372881355932,16.960869565217386,14.096296296296293,14.952173913043472,16.679310344827584,17.438095238095237,17.1,17.2,22.333333333333332,16.83245614035087,20.3
7.0,5.356101694915252,2.6803212851405664,2.133812949640288,7.993044354838721,1.9756756756756757,12.644666666666668,0.0,4.179829059829057,2.1124741200828128,1.5225330620549304,14.127777777777771,1.8076271186440673,2.2697318007662832,2.4130780346820817,12.2801652892562,2.500793650793648,5.759827586206892,5.8453521126760535,11.388888888888891,12.32844036697247,3.2889867841409703,4.149194547707555,4.958407079646016,4.577938034188044,10.299183673469377,3.019751166407465,8.049661399548532,14.857788944723621,10.579151943462898,3.5168664383561636,13.368027210884357,4.217757009345794,12.686486486486485,5.588159588159593,11.382165605095542,6.448768472906406,9.021428571428569,5.053017241379301,9.552038834951453,6.843845089903182,4.787878787878784,6.532801822323465,14.807920792079207,5.424402730375422,7.466808510638291,11.90473933649289,10.980446927374297,8.552317880794703,8.00411522633745,15.973076923076924,13.205263157894747,8.116338028169013,16.817241379310353,9.60529411764706,11.09,11.778787878787881,12.564062499999999,7.555712451861354,15.126573426573433,8.51320754716981,14.916666666666663,11.46258992805756,9.850862068965514,12.334883720930236,10.200000000000006,16.886842105263156,13.654166666666658,14.073443983402491,12.963380281690144,10.381118881118885,16.93783783783784,11.31111111111111,12.814285714285715,13.890225563909773,15.566666666666656,17.1046511627907,15.142500000000004,19.226666666666667,15.403846153846157,16.553932584269663,12.542424242424243,17.664179104477615,18.485542168674705,14.851351351351349,10.044444444444443,16.623529411764704,16.857142857142858,16.67142857142857,16.229935275080916,18.25
8.0,2.5358813600192986,3.1082868525896377,3.2439335887611724,3.928678130971017,4.471030042918456,8.137499999999992,4.337598321971687,0.0,4.976167432857493,4.359606126914661,10.164026402640268,3.9513432835820916,3.7361504907306586,5.690689238210403,9.970547945205476,4.945624999999998,6.070277078085639,3.8575846833578775,9.964141414141412,12.634693877551022,5.249872122762148,5.706347438752795,6.818730158730164,6.082328358208976,10.341319444444444,6.25768621236133,8.989884393063585,11.938853503184703,10.756678700361007,6.5940835266821285,11.466964285714282,6.197368421052632,11.779768786127173,7.777877428998514,11.282807017543863,8.632512315270935,10.129333333333333,8.084868421052624,9.8962962962963,8.402214452214466,7.6767313019390615,9.076845637583887,12.480816326530611,9.351065989847685,9.750781249999996,11.344852941176468,10.347499999999997,10.219101123595507,9.845303867403318,15.299999999999997,13.034117647058826,11.143693693693692,13.437241379310354,11.147540983606556,11.695000000000002,11.140512820512829,11.68823529411765,10.804961832061066,14.312549019607859,11.872289156626508,15.208695652173912,12.578160919540233,14.043820224719097,12.403870967741934,13.570408163265304,15.56451612903226,12.90955414012738,13.777431906614781,13.13448275862069,14.736842105263156,14.238607594936713,16.145945945945947,14.816666666666665,15.519047619047617,16.698888888888884,16.521495327102805,15.801333333333332,17.54173228346456,16.15675675675676,16.623076923076926,14.639393939393942,17.550246305418725,18.058064516129043,15.325,13.328985507246374,15.245454545454544,16.59,19.66,17.810584720443895,15.760000000000002
9.0,5.394988563110839,3.4212116991643375,2.875013974287308,8.11236700918433,2.0671791839148423,12.049521002210776,2.247616800377543,5.167443824970442,0.0,1.9844123914112426,13.770803949224263,2.9713572023313874,3.445717965228588,2.610449713818477,13.69295302013422,3.508196721311479,6.758500371195247,6.957708049113235,13.423234624145767,14.331767337807614,4.521588594704688,5.273354452657514,6.1278140885984165,6.086447931526394,12.675127768313457,2.197923132012414,9.279013377926429,15.98028880866425,12.48816753926704,3.8294843049327394,15.054742547425478,5.035786568537259,14.697933884297507,6.703839122486286,13.57189349112426,7.699197592778344,10.320652173913043,6.0220057306590276,10.40922118380062,7.796915500259182,4.651868220168759,7.488218594748048,16.53934837092732,4.216164180683401,8.793471234647704,12.498617511520747,11.504177897574124,9.802581755593804,9.447614314115311,16.857342657342656,14.616845878136196,9.311350455675234,17.326116838487966,10.958342792281483,12.611914893617016,12.634644670050767,13.381603773584896,6.9707473102646125,16.248013245033114,9.461740331491706,17.052,12.336200716845884,8.689559877175022,13.237770897832831,10.443898573692552,18.51358024691358,14.254906054279745,15.11168539325845,13.176253298153043,9.767768595041332,18.098575498575492,10.602227722772268,11.20185185185185,14.631658291457283,16.92580645161291,19.74157303370785,16.035064935064938,22.158579881656813,16.241428571428568,17.160227272727283,11.30735586481114,20.74806201550389,19.960000000000004,13.146689895470386,9.706317044100125,13.533962264150947,15.35,16.31304347826087,18.074022770398507,23.528571428571432
